,age,workclass
29462,42, Local-gov
29463,34, Private
29464,52, Local-gov
29465,18, ?
29466,64, Private
29467,30, Private
29468,43, Local-gov
29469,49, Self-emp-not-inc
29470,35, Private
29471,37, Self-emp-not-inc
29472,49, Private
29473,19, Private
29474,22, Private
29475,31, Private
29476,26, Private
29477,44, Private
29478,38, Private
29479,33, Self-emp-not-inc
29480,24, ?
29481,18, Private
29482,32, Private
29483,27, Private
29484,28, State-gov
29485,30, Self-emp-not-inc
29486,33, Private
29487,74, Private
29488,36, Private
29489,36, Private
29490,29, Private
29491,39, Private
29492,25, Self-emp-inc
29493,21, Private
29494,39, State-gov
29495,38, Private
29496,20, Private
29497,51, Private
29498,21, Private
29499,36, Private
29500,50, Private
29501,38, Private
29502,25, Local-gov
29503,23, Private
29504,36, Private
29505,41, Private
29506,34, Private
29507,19, State-gov
29508,18, Private
29509,36, Private
29510,46, Private
29511,29, Private
29512,23, Private
29513,35, Private
29514,35, Private
29515,40, Private
29516,22, Private
29517,19, State-gov
29518,70, Private
29519,38, Private
29520,35, Private
29521,25, Private
29522,39, Private
29523,50, Private
29524,43, Private
29525,37, Federal-gov
29526,51, Private
29527,29, ?
29528,20, Private
29529,21, Private
29530,47, Private
29531,44, Private
29532,17, Private
29533,25, Private
29534,43, State-gov
29535,46, Federal-gov
29536,42, Private
29537,46, Local-gov
29538,22, Private
29539,49, Private
29540,21, Private
29541,53, Private
29542,43, Private
29543,22, Private
29544,33, Private
29545,28, Private
29546,25, Private
29547,40, Private
29548,50, Private
29549,48, Self-emp-not-inc
29550,30, Private
29551,33, Private
29552,34, Private
29553,42, Private
29554,48, Self-emp-not-inc
29555,38, Private
29556,29, Private
29557,33, Private
29558,64, Private
29559,44, Private
29560,42, Federal-gov
29561,49, Private
29562,25, Private
29563,33, Private
29564,38, Private
29565,20, Private
29566,44, Private
29567,45, Private
29568,27, Self-emp-inc
29569,18, Private
29570,38, Private
29571,45, Private
29572,27, Local-gov
29573,64, Private
29574,66, Local-gov
29575,34, Private
29576,45, Self-emp-not-inc
29577,42, Self-emp-not-inc
29578,32, Private
29579,26, Private
29580,27, Private
29581,21, Private
29582,23, ?
29583,47, Private
29584,20, State-gov
29585,46, State-gov
29586,35, ?
29587,55, Private
29588,28, Private
29589,21, Private
29590,36, Private
29591,29, Private
29592,38, Private
29593,37, Private
29594,81, Self-emp-not-inc
29595,41, Private
29596,29, Private
29597,30, Self-emp-not-inc
29598,25, Private
29599,42, Federal-gov
29600,30, Private
29601,65, ?
29602,18, Private
29603,26, Private
29604,30, Private
29605,61, Private
29606,21, Private
29607,53, Private
29608,41, Self-emp-inc
29609,43, Self-emp-inc
29610,60, Private
29611,47, Private
29612,48, Private
29613,32, Private
29614,25, ?
29615,31, Private
29616,33, State-gov
29617,27, Self-emp-not-inc
29618,44, Private
29619,44, Private
29620,37, Private
29621,34, Private
29622,51, Federal-gov
29623,51, Private
29624,25, Local-gov
29625,25, Private
29626,29, Federal-gov
29627,36, Self-emp-not-inc
29628,55, Private
29629,39, Private
29630,31, Private
29631,31, Private
29632,51, Self-emp-inc
29633,30, Private
29634,62, Private
29635,37, Private
29636,30, Self-emp-inc
29637,27, Private
29638,32, Private
29639,23, Private
29640,35, Self-emp-not-inc
29641,46, Private
29642,45, Self-emp-inc
29643,27, Private
29644,46, Private
29645,22, Private
29646,37, State-gov
29647,42, Private
29648,45, Private
29649,33, State-gov
29650,46, Private
29651,24, Private
29652,56, Private
29653,34, Private
29654,50, Private
29655,48, Self-emp-inc
29656,45, Private
29657,55, Private
29658,41, State-gov
29659,66, Private
29660,29, Federal-gov
29661,37, Private
29662,63, ?
29663,61, Private
29664,64, Private
29665,35, Private
29666,22, Private
29667,58, Private
29668,58, Private
29669,24, Private
29670,34, Private
29671,33, Local-gov
29672,33, Self-emp-not-inc
29673,17, Private
29674,27, Private
29675,20, Self-emp-inc
29676,52, Private
29677,30, Private
29678,22, Private
29679,20, Private
29680,64, Local-gov
29681,49, Private
29682,38, Private
29683,46, Federal-gov
29684,17, Private
29685,45, Private
29686,27, Private
29687,45, Self-emp-inc
29688,26, Self-emp-inc
29689,23, Private
29690,44, Local-gov
29691,36, Private
29692,35, Private
29693,24, ?
29694,56, Private
29695,47, Private
29696,32, Private
29697,29, Private
29698,55, ?
29699,35, Self-emp-inc
29700,37, Private
29701,36, Self-emp-not-inc
29702,33, Private
29703,34, Private
29704,24, Private
29705,25, Private
29706,31, Self-emp-inc
29707,38, Private
29708,30, Private
29709,35, Private
29710,67, ?
29711,34, Private
29712,46, Private
29713,19, Local-gov
29714,26, Private
29715,28, Private
29716,47, Private
29717,49, Local-gov
29718,33, Self-emp-not-inc
29719,44, Private
29720,30, Private
29721,18, Private
29722,60, Self-emp-not-inc
29723,44, Private
29724,81, ?
29725,43, State-gov
29726,35, Private
29727,58, Self-emp-not-inc
29728,32, Private
29729,40, Private
29730,32, Private
29731,21, Private
29732,44, Private
29733,33, Private
29734,25, Private
29735,42, Private
29736,27, Private
29737,62, ?
29738,31, Self-emp-not-inc
29739,33, State-gov
29740,50, Self-emp-not-inc
29741,50, Private
29742,46, Private
29743,22, Private
29744,66, State-gov
29745,52, Private
29746,57, Self-emp-not-inc
29747,41, Self-emp-not-inc
29748,42, Private
29749,19, Private
29750,45, Local-gov
29751,51, Self-emp-not-inc
29752,69, ?
29753,45, Self-emp-not-inc
29754,48, Private
29755,60, Federal-gov
29756,42, Private
29757,19, State-gov
29758,39, Self-emp-not-inc
29759,46, Private
29760,58, Local-gov
29761,36, Private
29762,21, Private
29763,41, Private
29764,17, Private
29765,29, Private
29766,52, Private
29767,33, Private
29768,38, Private
29769,42, Private
29770,24, State-gov
29771,59, Private
29772,36, Private
29773,54, Private
29774,39, Private
29775,42, Self-emp-not-inc
29776,54, Self-emp-not-inc
29777,26, Private
29778,50, Private
29779,42, Private
29780,48, Federal-gov
29781,31, Private
29782,56, Private
29783,28, Local-gov
29784,34, Private
29785,28, Private
29786,41, Private
29787,44, Private
29788,34, Private
29789,26, Private
29790,37, Private
29791,64, ?
29792,25, Private
29793,48, Self-emp-not-inc
29794,47, Private
29795,17, Private
29796,44, Private
29797,46, Local-gov
29798,32, ?
29799,42, Federal-gov
29800,33, Self-emp-not-inc
29801,61, Private
29802,47, Private
29803,35, Private
29804,62, Private
29805,62, Self-emp-not-inc
29806,38, Private
29807,19, ?
29808,33, Private
29809,39, Local-gov
29810,17, Private
29811,58, Private
29812,35, Self-emp-inc
29813,34, Local-gov
29814,55, ?
29815,32, Private
29816,19, Self-emp-inc
29817,41, Private
29818,24, Private
29819,52, ?
29820,48, Local-gov
29821,32, Private
29822,47, Local-gov
29823,38, Private
29824,18, Private
29825,25, Private
29826,36, Private
29827,40, Private
29828,56, Self-emp-not-inc
29829,50, Private
29830,55, Private
29831,32, Local-gov
29832,41, Private
29833,28, Private
29834,53, Private
29835,26, ?
29836,60, Local-gov
29837,21, Private
29838,29, Private
29839,73, Private
29840,43, Self-emp-inc
29841,45, Private
29842,35, ?
29843,36, Private
29844,25, Private
29845,38, Private
29846,30, Local-gov
29847,49, Private
29848,41, Local-gov
29849,27, Private
29850,64, Private
29851,41, Self-emp-not-inc
29852,37, Private
29853,51, Private
29854,35, Private
29855,61, Local-gov
29856,52, Private
29857,40, Private
29858,20, Private
29859,52, Local-gov
29860,50, Private
29861,49, Private
29862,36, State-gov
29863,33, Private
29864,40, Private
29865,45, Private
29866,22, Private
29867,47, Private
29868,24, Private
29869,19, Private
29870,40, Private
29871,40, Private
29872,54, Private
29873,43, Self-emp-not-inc
29874,63, Local-gov
29875,18, Private
29876,19, Private
29877,49, Self-emp-not-inc
29878,27, Private
29879,49, Local-gov
29880,60, Private
29881,71, ?
29882,34, Private
29883,29, Private
29884,30, Private
29885,46, Private
29886,32, Self-emp-not-inc
29887,25, Private
29888,25, Private
29889,22, Private
29890,32, Private
29891,40, Private
29892,51, Private
29893,20, Private
29894,34, Private
29895,40, Private
29896,34, State-gov
29897,19, Private
29898,53, Private
29899,42, Federal-gov
29900,38, Private
29901,41, Private
29902,64, ?
29903,30, State-gov
29904,20, Private
29905,19, Private
29906,20, Private
29907,35, Private
29908,33, Self-emp-not-inc
29909,43, Self-emp-not-inc
29910,38, Federal-gov
29911,50, Self-emp-not-inc
29912,23, Private
29913,30, Local-gov
29914,33, Private
29915,48, Private
29916,43, Private
29917,33, Private
29918,50, Local-gov
29919,23, Private
29920,36, Local-gov
29921,50, State-gov
29922,26, Private
29923,55, Local-gov
29924,37, Private
29925,43, Private
29926,38, Self-emp-not-inc
29927,42, Private
29928,47, Self-emp-not-inc
29929,44, Private
29930,28, Self-emp-not-inc
29931,51, Private
29932,51, Private
29933,49, Private
29934,62, Private
29935,31, Private
29936,29, Private
29937,23, Private
29938,40, State-gov
29939,66, Self-emp-inc
29940,17, Private
29941,37, Private
29942,69, Private
29943,23, Private
29944,38, Federal-gov
29945,37, Federal-gov
29946,38, Private
29947,38, Private
29948,37, State-gov
29949,37, Self-emp-inc
29950,23, Private
29951,17, Private
29952,48, Private
29953,17, Private
29954,55, Private
29955,35, Private
29956,68, ?
29957,35, Self-emp-not-inc
29958,53, Private
29959,43, Private
29960,36, Private
29961,24, Private
29962,45, Private
29963,34, Private
29964,56, Private
29965,36, Private
29966,22, Private
29967,19, ?
29968,33, Private
29969,48, Private
29970,20, Private
29971,64, Self-emp-inc
29972,47, Private
29973,20, Private
29974,44, Federal-gov
29975,45, Self-emp-not-inc
29976,45, Local-gov
29977,45, Local-gov
29978,27, State-gov
29979,41, Private
29980,20, Private
29981,54, Self-emp-inc
29982,17, Private
29983,50, Private
29984,31, State-gov
29985,49, Self-emp-not-inc
29986,44, Private
29987,49, Private
29988,28, Local-gov
29989,43, Local-gov
29990,33, Private
29991,35, Private
29992,17, Private
29993,25, Private
29994,41, Private
29995,30, Private
29996,48, Private
29997,61, Local-gov
29998,41, Private
29999,36, Private
30000,24, Local-gov
30001,27, Private
30002,18, Private
30003,20, Private
30004,18, Private
30005,23, Private
30006,43, State-gov
30007,38, State-gov
30008,36, Private
30009,28, Self-emp-not-inc
30010,47, Private
30011,51, Private
30012,35, Private
30013,38, State-gov
30014,47, Federal-gov
30015,26, Private
30016,31, State-gov
30017,46, Private
30018,49, Private
30019,19, Private
30020,45, Self-emp-inc
30021,46, Private
30022,70, Self-emp-not-inc
30023,19, Private
30024,46, Private
30025,20, Private
30026,17, Private
30027,43, Private
30028,19, Private
30029,37, Private
30030,51, Private
30031,40, Local-gov
30032,24, Private
30033,31, Private
30034,59, Private
30035,27, Private
30036,40, Private
30037,30, Self-emp-not-inc
30038,28, Private
30039,25, Private
30040,22, Private
30041,21, State-gov
30042,67, ?
30043,35, Self-emp-inc
30044,54, Local-gov
30045,36, Private
30046,29, Private
30047,32, Federal-gov
30048,55, Private
30049,56, Federal-gov
30050,19, Private
30051,36, Private
30052,58, Private
30053,35, Private
30054,44, Private
30055,40, Self-emp-inc
30056,18, Private
30057,71, Self-emp-not-inc
30058,51, Federal-gov
30059,27, ?
30060,20, Private
30061,33, ?
30062,34, Private
30063,28, Private
30064,23, Private
30065,36, Private
30066,42, Private
30067,31, Local-gov
30068,19, ?
30069,38, Local-gov
30070,22, Private
30071,36, Private
30072,36, Private
30073,17, Private
30074,30, Federal-gov
30075,35, Self-emp-not-inc
30076,32, Private
30077,42, Private
30078,54, Private
30079,36, Private
30080,58, Private
30081,39, Private
30082,62, Local-gov
30083,51, Private
30084,52, Private
30085,25, Private
30086,26, Private
30087,26, Private
30088,59, State-gov
30089,21, Private
30090,45, Private
30091,26, Private
30092,68, Self-emp-not-inc
30093,60, Private
30094,65, Private
30095,41, Private
30096,34, Private
30097,28, Private
30098,40, Private
30099,57, Private
30100,37, Private
30101,34, Private
30102,21, ?
30103,57, Federal-gov
30104,55, Private
30105,51, Private
30106,56, Private
30107,32, Private
30108,18, Private
30109,48, Private
30110,46, Private
30111,41, Federal-gov
30112,33, Private
30113,33, Private
30114,47, Private
30115,46, Self-emp-inc
30116,40, Private
30117,42, Private
30118,31, State-gov
30119,51, Private
30120,44, Private
30121,37, Private
30122,25, Private
30123,63, Self-emp-not-inc
30124,52, Private
30125,42, Local-gov
30126,28, Private
30127,30, Private
30128,34, Private
30129,37, Federal-gov
30130,31, Private
30131,35, Private
30132,25, Private
30133,38, Private
30134,43, Self-emp-not-inc
30135,22, Private
30136,18, Private
30137,26, Private
30138,36, Private
30139,43, Private
30140,21, Private
30141,62, Federal-gov
30142,26, Private
30143,54, Self-emp-not-inc
30144,18, Private
30145,65, Self-emp-not-inc
30146,41, Private
30147,31, Private
30148,56, Private
30149,50, Private
30150,22, Private
30151,36, Local-gov
30152,48, Private
30153,30, Private
30154,35, Private
30155,37, Self-emp-not-inc
30156,32, ?
30157,56, Private
30158,29, ?
30159,41, Private
30160,38, State-gov
30161,34, Private
30162,54, State-gov
30163,36, ?
30164,42, Private
30165,33, Private
30166,21, Private
30167,69, Local-gov
30168,32, Private
30169,50, Private
30170,40, Private
30171,45, Private
30172,31, Private
30173,24, Private
30174,28, Private
30175,21, Private
30176,43, Self-emp-not-inc
30177,22, Private
30178,62, Self-emp-not-inc
30179,21, Self-emp-not-inc
30180,37, Private
30181,34, Private
30182,74, Self-emp-not-inc
30183,43, Private
30184,25, Private
30185,43, Private
30186,23, Private
30187,33, Private
30188,51, State-gov
30189,64, Private
30190,35, Private
30191,69, Self-emp-not-inc
30192,32, Private
30193,20, Private
30194,66, Self-emp-inc
30195,31, Private
30196,22, Private
30197,32, Private
30198,23, Private
30199,21, Private
30200,36, Private
30201,62, Local-gov
30202,24, Private
30203,45, Private
30204,27, Private
30205,38, Private
30206,20, ?
30207,30, Private
30208,17, ?
30209,17, ?
30210,21, Self-emp-not-inc
30211,56, Self-emp-not-inc
30212,59, Local-gov
30213,37, Self-emp-not-inc
30214,52, Private
30215,50, Federal-gov
30216,55, Private
30217,55, Private
30218,45, ?
30219,72, Private
30220,39, Private
30221,28, Private
30222,38, Private
30223,44, Private
30224,51, Self-emp-not-inc
30225,20, Private
30226,25, Private
30227,52, Private
30228,45, Private
30229,17, Private
30230,20, Private
30231,64, Local-gov
30232,34, Private
30233,74, Self-emp-not-inc
30234,58, Federal-gov
30235,44, Private
30236,23, State-gov
30237,23, Private
30238,27, Private
30239,34, Private
30240,18, Private
30241,33, Private
30242,50, Self-emp-not-inc
30243,47, Private
30244,50, Self-emp-inc
30245,18, Private
30246,49, Local-gov
30247,34, Private
30248,51, Private
30249,56, State-gov
30250,64, Private
30251,23, Private
30252,33, Private
30253,43, Private
30254,60, Federal-gov
30255,57, State-gov
30256,22, Private
30257,23, Private
30258,54, Private
30259,39, Federal-gov
30260,32, Self-emp-not-inc
30261,20, Private
30262,30, Private
30263,56, Self-emp-not-inc
30264,34, Private
30265,32, Private
30266,59, Private
30267,19, Private
30268,60, ?
30269,29, Private
30270,24, Private
30271,41, State-gov
30272,23, Private
30273,32, Private
30274,51, Self-emp-inc
30275,18, Private
30276,28, Private
30277,33, ?
30278,38, Private
30279,29, Private
30280,25, Private
30281,31, Private
30282,34, Private
30283,34, Private
30284,66, State-gov
30285,41, Private
30286,62, Private
30287,58, Private
30288,40, Private
30289,24, Private
30290,47, Private
30291,19, Private
30292,32, Private
30293,51, State-gov
30294,25, Private
30295,60, ?
30296,22, Private
30297,29, Private
30298,20, Private
30299,42, Private
30300,18, Private
30301,23, Private
30302,28, Private
30303,55, Private
30304,40, Private
30305,52, Private
30306,37, Private
30307,21, Private
30308,35, Private
30309,45, Private
30310,39, Private
30311,54, Private
30312,42, Private
30313,26, ?
30314,59, Self-emp-inc
30315,42, Private
30316,22, Private
30317,33, Private
30318,39, Private
30319,18, Self-emp-inc
30320,46, Private
30321,24, Private
30322,28, Private
